filename,class_name,stem,raw_split,threshold,pred_area,iou,dice,precision,recall,f1,specificity,pixel_accuracy,tp,fp,fn,tn
to_label_197.jpg,ALGAL_LEAF_SPOT,to_label_197,test,0.6,0.1257374043367347,0.03570338724388612,0.06894519740617347,0.037089871611394994,0.48851774520072694,0.06894518428792315,0.8777592208767576,0.8740433673451968,234,6075,245,43622
to_label_197.jpg,ALGAL_LEAF_SPOT,to_label_197,test,0.7,0.11352040816326531,0.03642161799200366,0.07028340080857841,0.03809691011169072,0.45302713978016135,0.07028338649672046,0.8897518964909557,0.8855827487227248,217,5479,262,44218
to_label_197.jpg,ALGAL_LEAF_SPOT,to_label_197,test,0.8,0.09669961734693877,0.04222873900210697,0.0810354530091721,0.04451772464871151,0.45093945710836336,0.08103543665196285,0.9067146910258029,0.9023636798451403,216,4636,263,45061
to_label_197.jpg,ALGAL_LEAF_SPOT,to_label_197,test,0.9,0.06716358418367346,0.059454995869544315,0.1122369446580349,0.06409495548771232,0.45093945710836336,0.11223692286299781,0.9365354045496981,0.9318997130083468,216,3154,263,46543
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.1,0.1380341198979592,0.023955355927263437,0.046789844476315436,0.025411492924842457,0.2948073701348732,0.04678982986386536,0.8638536477120073,0.8570830676003327,176,6750,421,42829
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.2,0.1221500318877551,0.02608695652134116,0.05084745762636266,0.027900146842422906,0.28643216075604155,0.05084744144927347,0.8798281530468952,0.8727678571411177,171,5958,426,43621
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.3,0.11150749362244898,0.028400597906852672,0.05523255813864288,0.030563002680418894,0.28643216075604155,0.055232540713970636,0.8905988422499634,0.8834103954064026,171,5424,426,44155
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.4,0.10078523596938775,0.031187306218654252,0.06048814998124358,0.03381451453364021,0.28643216075604155,0.06048813109219278,0.901450210772905,0.8941326530594425,171,4886,426,44693
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.5,0.09227519132653061,0.03382120253097664,0.06542950066834839,0.036933045355573804,0.28643216075604155,0.06542948043316943,0.910062728169366,0.9026426977022827,171,4459,426,45120
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.6,0.08446269132653061,0.036663807889436885,0.07073422957454531,0.04034922132986434,0.28643216075604155,0.07073420792735471,0.9179693015169367,0.9104551977022671,171,4067,426,45512
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.7,0.07489636479591837,0.0408699808785643,0.0785304247972783,0.045502927087666234,0.28643216075604155,0.07853040113711413,0.9276508199017172,0.9200215242328603,171,3587,426,45992
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.8,0.06178252551020408,0.04849688031626498,0.09250743846111692,0.05516129032080125,0.28643216075604155,0.09250741137747157,0.9409225680208537,0.9331353635185484,171,2929,426,46650
to_label_199.jpg,ALGAL_LEAF_SPOT,to_label_199,test,0.9,0.03766741071428571,0.0738341968880037,0.1375150784021908,0.09047619047140337,0.28643216075604155,0.13751504191165348,0.9653280622824879,0.9572504783144188,171,1719,426,47860
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.1,0.1605548469387755,0.20837348752319976,0.3448825875024822,0.24155908639223486,0.6026633632516983,0.34488254664733237,0.8698532387567472,0.8526586415799333,1946,6110,1283,40837
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.2,0.1513073979591837,0.21135116981740343,0.34895111357223035,0.2486828240220142,0.5847011458474852,0.34895107169742134,0.8785012886853718,0.8595942283146134,1888,5704,1341,41243
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.3,0.14580676020408162,0.21137277426523407,0.3489805595035658,0.2515035538511276,0.5698358624784814,0.3489805170110601,0.8833578290393777,0.8631816007635859,1840,5476,1389,41471
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.4,0.1409638073979592,0.2107180632246948,0.3480877499480869,0.2534992223914393,0.5552802725129985,0.34808770690606666,0.8875327496945757,0.8661511479574574,1793,5280,1436,41667
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.5,0.1369579081632653,0.21042540443127108,0.34768834768490553,0.25552968567730605,0.5438216165827247,0.34768830418515556,0.891026050650966,0.8686822385186769,1756,5116,1473,41831
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.6,0.13251355229591838,0.20787478600870782,0.34419923060999996,0.2556775454917179,0.5264787859855535,0.3441991866000717,0.8945832534541194,0.8708944515288766,1700,4949,1529,41998
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.7,0.12749123086734693,0.20520846375103033,0.34053604819924643,0.25621385023829585,0.5075874883707777,0.34053600361134023,0.8986516710313787,0.8734853316309122,1639,4758,1590,42189
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.8,0.12083466198979592,0.20098229287577896,0.3346965131259718,0.2564736928870778,0.481573242475021,0.3346964677734291,0.903976824928315,0.8767936862227423,1555,4508,1674,42439
to_label_20.jpg,ALGAL_LEAF_SPOT,to_label_20,train,0.9,0.10724250637755102,0.1918604651136232,0.32195121950845584,0.25757294182758644,0.42923505727998656,0.3219511726282718,0.9149040407248282,0.8836495535696675,1386,3995,1843,42952
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.1,0.12103396045918367,0.10381387129872163,0.1881003201682484,0.11608760085433743,0.49543218548872575,0.18810028940626186,0.8898939552419546,0.878706951528861,705,5368,718,43385
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.2,0.11007254464285714,0.10675589547312371,0.1929167866370153,0.12131088176495906,0.4708362613864486,0.19291675405504605,0.9004574077474197,0.8882732780594541,670,4853,753,43900
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.3,0.10323660714285714,0.10844384757246192,0.19566863546576302,0.12471042470801717,0.4539704848591728,0.1956686016499335,0.9070005948333292,0.8941525829063812,646,4534,777,44219
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.4,0.09769610969387756,0.10848229933213316,0.19573122529334813,0.12627498979750562,0.4349964862659876,0.1957311904174338,0.912148995957352,0.898616868620658,619,4283,804,44470
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.5,0.0927734375,0.10670065549696467,0.19282658769014765,0.1258861439285524,0.4118060435409834,0.19282655182509056,0.9165384694256424,0.9022241709165693,586,4069,837,44684
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.6,0.08791055484693877,0.10912547528309648,0.19677751113821088,0.130129222395599,0.4033731552773455,0.19677747425075226,0.9212971509426675,0.9066087372430911,574,3837,849,44916
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.7,0.08240991709183673,0.11182236447065769,0.20115149333930998,0.13518742442236548,0.39283204494779816,0.20115145524022907,0.9266506676493207,0.9115114795900201,559,3576,864,45177
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.8,0.07417889030612244,0.11581001951603101,0.20758017492307912,0.143471252011191,0.37526352773188587,0.20758013490242275,0.93460915225538,0.9187460140287812,534,3188,889,45565
to_label_21.jpg,ALGAL_LEAF_SPOT,to_label_21,train,0.9,0.05919164540816327,0.12209450829828622,0.21761893921653497,0.160942760937342,0.3359100491682424,0.21761889541211163,0.9488851968064552,0.9315011160695721,478,2492,945,46261
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.1,0.09950972576530612,0.041844894922041194,0.08032845412209338,0.04506308832275059,0.3694581280181514,0.08032843474205312,0.9038069683440518,0.8973214285696403,225,4768,384,44799
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.2,0.09223533163265306,0.04053248559426719,0.07790719877643866,0.0440795159886759,0.33497536940312395,0.07790717822194375,0.9107470696210972,0.9037587691308518,204,4424,405,45143
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.3,0.08769132653061225,0.040939318369889045,0.07865841485169378,0.044772727271709716,0.3234811165314481,0.07865839349029385,0.9152056811973385,0.9080237563757413,197,4203,412,45364
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.4,0.08418367346938775,0.04024967714076088,0.07738464721544829,0.04427083333228526,0.3070607552861969,0.07738462518775334,0.9185546835577731,0.9111328124981841,187,4037,422,45530
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.5,0.08117426658163265,0.03952042628686678,0.07603588210004195,0.04370243063973232,0.2922824301654709,0.07603585946767819,0.9214194928058559,0.913783482141036,178,3895,431,45672
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.6,0.07774633290816327,0.03821362799175383,0.07361419068572918,0.04255319148827088,0.2725779966711695,0.0736141673242487,0.9246474468882026,0.9167330994879689,166,3735,443,45832
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.7,0.07387994260204081,0.0365033621509005,0.0704355885062457,0.04100350687777169,0.24958949092781782,0.07043556426605162,0.9282788952308425,0.920041454079799,152,3555,457,46012
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.8,0.068359375,0.03325658736164604,0.06437236939677217,0.03790087463446353,0.21346469618826525,0.06437234378612479,0.9334234470495826,0.9246851084165244,130,3300,479,46267
to_label_221.jpg,ALGAL_LEAF_SPOT,to_label_221,test,0.9,0.057298309948979595,0.025309005296488846,0.04936854190443833,0.029913043477220416,0.1412151067091601,0.04936851305416566,0.9437327254000772,0.933992346936914,86,2789,523,46778
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.1,0.10979352678571429,0.0794901895005955,0.14727357464428656,0.08604102377770846,0.510775862013925,0.14727354996549344,0.8977623456771894,0.8906050701512862,474,5035,454,44213
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.2,0.10100446428571429,0.08367973974184566,0.15443629085799807,0.09135753748833154,0.49892241373934026,0.15443626469219862,0.9064936647155083,0.8989556760186166,463,4605,465,44643
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.3,0.09540417729591837,0.08670849971312591,0.15958005249064602,0.09525799038865139,0.49137931029187726,0.15958002528535142,0.9120573424282975,0.904276945151259,456,4331,472,44917
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.4,0.09107940051020408,0.08957590170254506,0.1644234266976278,0.09890590809411584,0.48706896546475553,0.16442339863483363,0.9163823911612321,0.9084422831614548,452,4118,476,45130
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.5,0.08685427295918367,0.09214876032867461,0.1687476352597664,0.10234052317342036,0.4806034482240729,0.1687476063090912,0.9205653021423803,0.9124282525492019,446,3912,482,45336
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.6,0.08270886479591837,0.0936894249387532,0.17132729420694512,0.10481927710590798,0.4687499999494882,0.1713272643332014,0.924565464585517,0.9161352040798068,435,3715,493,45533
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.7,0.07724808673469388,0.09480401093676381,0.17318900915542904,0.10732714138009992,0.44827586202065994,0.17318897798047014,0.9297433398291712,0.9208386479573485,416,3460,512,45788
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.8,0.06891741071428571,0.09540459540221267,0.17419060647117668,0.11046847888633694,0.41163793099012524,0.17419057310416466,0.937540610784321,0.927814094385906,382,3076,546,46172
to_label_24.jpg,ALGAL_LEAF_SPOT,to_label_24,train,0.9,0.05177774234693878,0.10429063576247133,0.18888258649492676,0.12817551962555138,0.35883620685788403,0.18888254770558643,0.9540082845984527,0.9430006377532226,333,2265,595,46983
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.1,0.1475207270408163,0.07325519445826778,0.13651030032096662,0.07430424209572678,0.8384146340185344,0.13651028536282878,0.8616316639724119,0.8613281249982834,550,6852,106,42668
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.2,0.1395886479591837,0.07675007028286829,0.14255874673443136,0.07795545402515769,0.8323170730438542,0.14255873107146586,0.8695880452324928,0.8691007653043903,546,6458,110,43062
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.3,0.13474569515306123,0.0793073341082755,0.14695968720308805,0.08060937730985639,0.830792682800184,0.1469596710765358,0.8744749596105119,0.8739038584166257,545,6216,111,43304
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.4,0.1307796556122449,0.0816724112081272,0.15101136048557756,0.08305394696612231,0.830792682800184,0.15101134395868365,0.8784935379626848,0.8778698979574341,545,6017,111,43503
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.5,0.12723214285714285,0.08391070053758413,0.15482954545234617,0.08536967418412642,0.830792682800184,0.15482952855035537,0.8820880452324675,0.8814174107125291,545,5839,111,43681
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.6,0.12348533163265306,0.08641192325849989,0.1590776415621851,0.08795997417546869,0.830792682800184,0.1590776242453422,0.8858844911129121,0.8851642219370114,545,5651,111,43869
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.7,0.11931999362244898,0.08883789542552306,0.1631792864645013,0.09052948053966044,0.8262195120691739,0.16317926866226873,0.8900444264925483,0.8892099808655748,542,5445,114,44075
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.8,0.11356026785714286,0.09250343878795558,0.16934214667659203,0.09441909441743737,0.8201219510944936,0.1693421281573028,0.8957996768964139,0.8948102678553596,538,5160,118,44360
to_label_26.jpg,ALGAL_LEAF_SPOT,to_label_26,train,0.9,0.10237962372448979,0.09819905213083983,0.17883652683965412,0.10083706443253189,0.7896341462210924,0.1788365067532106,0.9067245557332255,0.9051937181104408,518,4619,138,44901
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.1,0.1747249681122449,0.10544985488438728,0.1907817969643059,0.11189688604868372,0.6466710612625793,0.1907817718121959,0.8399884913359502,0.8341438137738477,981,7786,536,40873
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.2,0.16015625,0.10171837158226596,0.18465403537962258,0.1097560975596098,0.5814106789333282,0.18465400866141582,0.8529768388153209,0.8447664221921939,882,7154,635,41505
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.3,0.1504504145408163,0.09797747365752721,0.17846900507193392,0.1071665121193911,0.5332893869127693,0.17846897720403782,0.8614850284616176,0.8515624999983028,809,6740,708,41919
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.4,0.14289700255102042,0.09050966607970738,0.16599516518745255,0.10055788005438553,0.47528015817565716,0.1659951363588361,0.8674654226332899,0.8556082589268662,721,6449,796,42210
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.5,0.1357421875,0.08197999220369001,0.1515369836677289,0.09264425194402226,0.41595253787633796,0.15153695387080304,0.8729936907851107,0.8591757015288999,631,6180,886,42479
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.6,0.1285076530612245,0.077224776845047,0.14337727557886532,0.08855459056934624,0.3764007910101252,0.14337724474029026,0.8792206991494292,0.8640186543350127,571,5877,946,42782
